date;temp_high;temp_avg;temp_low;dew_high;dew_avg;dew_low;humidity_high;humidity_avg;humidity_low;wind_high;wind_avg;wind_low;pressure_high;pressure_low;pressure_avg;precip_daily
2017-08-17;32.2;26.9;21.1;18.7;17.2;15.9;77.0;57.0;41.0;4.8;1.0;0.0;1017.61;1014.22;1015.915;0.0
2017-08-18;32.6;27.0;21.1;19.3;17.3;15.8;88.0;57.0;40.0;14.5;2.4;0.0;1016.26;1010.5;1013.38;2.03
2017-08-19;29.7;24.3;19.6;19.9;17.0;10.1;94.0;66.0;43.0;14.5;3.8;0.0;1012.19;1008.81;1010.5;1.27
2017-08-20;28.0;21.8;16.3;14.6;11.9;7.7;81.0;56.0;29.0;6.4;1.8;0.0;1018.29;1011.85;1015.0699999999999;0.0
2017-08-21;26.8;22.0;17.8;12.9;11.4;9.1;68.0;52.0;39.0;8.0;1.8;0.0;1019.64;1015.92;1017.78;0.0
2017-08-22;26.9;22.2;18.0;13.2;10.5;7.0;61.0;48.0;37.0;6.4;1.7;0.0;1019.64;1014.56;1017.0999999999999;0.0
2017-08-23;28.4;23.3;19.0;15.4;13.7;11.6;65.0;56.0;43.0;6.4;1.2;0.0;1016.59;1014.22;1015.405;0.0
2017-08-24;30.6;24.6;18.8;17.1;15.6;13.8;81.0;59.0;41.0;4.8;1.3;0.0;1017.95;1015.92;1016.935;0.0
2017-08-25;30.8;25.3;20.4;18.3;17.4;16.5;81.0;63.0;44.0;6.4;1.7;0.0;1018.96;1015.58;1017.27;0.0
2017-08-26;31.3;26.6;21.7;19.9;18.3;16.8;77.0;61.0;47.0;8.0;2.0;0.0;1017.61;1013.55;1015.5799999999999;0.0
2017-08-27;33.8;27.9;22.8;18.8;17.7;15.9;70.0;55.0;36.0;8.0;2.2;0.0;1015.58;1011.18;1013.38;0.0
2017-08-28;32.1;27.0;23.6;19.4;18.4;17.1;72.0;60.0;44.0;6.4;1.2;0.0;1013.88;1010.5;1012.19;0.0
2017-08-29;29.9;25.0;20.3;18.4;15.4;14.1;70.0;56.0;41.0;9.7;2.4;0.0;1015.58;1012.87;1014.225;0.0
2017-08-30;31.0;25.7;20.6;17.3;14.9;12.1;68.0;52.0;40.0;4.8;1.2;0.0;1015.58;1011.85;1013.715;0.0
2017-08-31;28.3;24.5;21.0;18.0;16.6;15.1;75.0;62.0;45.0;9.7;2.4;0.0;1014.22;1011.18;1012.7;0.0
2017-09-01;24.6;20.9;16.1;17.4;15.5;11.6;89.0;72.0;47.0;14.5;6.1;0.0;1011.18;1007.11;1009.145;7.62
2017-09-02;17.4;14.7;12.4;12.8;11.0;5.6;93.0;79.0;49.0;17.7;5.5;0.0;1009.82;1006.43;1008.125;14.48
2017-09-03;23.6;17.4;11.9;12.0;9.8;6.4;93.0;64.0;38.0;6.4;1.6;0.0;1012.19;1009.14;1010.665;0.0
2017-09-04;24.1;19.3;14.3;11.8;9.6;7.1;74.0;54.0;41.0;6.4;1.3;0.0;1017.27;1012.19;1014.73;0.0
2017-09-05;25.6;20.6;15.2;14.7;13.0;10.9;79.0;62.0;49.0;8.0;1.4;0.0;1019.64;1016.26;1017.95;0.0
2017-09-06;26.3;21.6;17.2;16.1;14.6;12.5;79.0;65.0;51.0;6.4;0.9;0.0;1017.95;1012.19;1015.07;0.0
2017-09-07;27.4;21.3;15.8;17.1;15.3;12.9;96.0;71.0;41.0;12.9;2.0;0.0;1012.87;1007.45;1010.1600000000001;18.29
2017-09-08;23.4;18.7;14.4;15.5;14.2;12.8;96.0;77.0;55.0;6.4;1.6;0.0;1012.87;1008.81;1010.8399999999999;0.0
2017-09-09;21.8;17.6;14.6;16.2;15.0;13.9;97.0;85.0;64.0;11.3;4.1;0.0;1008.81;998.98;1003.895;23.88
2017-09-10;14.9;13.5;11.6;14.4;12.6;10.8;97.0;94.0;89.0;12.9;6.6;0.0;1004.06;998.31;1001.185;87.12
2017-09-11;23.0;17.4;14.1;17.0;14.6;12.3;97.0;85.0;65.0;6.4;1.7;0.0;1003.73;998.98;1001.355;2.29
2017-09-12;24.6;18.4;14.1;15.7;11.5;4.8;96.0;69.0;29.0;12.9;3.3;0.0;1014.22;1000.68;1007.45;0.0
2017-09-13;22.1;17.0;12.1;13.2;11.8;10.0;92.0;73.0;54.0;6.4;1.4;0.0;1018.96;1014.22;1016.59;0.0
2017-09-14;18.2;16.7;13.8;15.3;13.6;5.1;97.0;82.0;51.0;8.0;1.7;0.0;1016.93;1007.45;1012.19;4.32
2017-09-15;18.6;15.0;11.8;13.7;7.8;-0.2;95.0;64.0;35.0;8.0;1.8;0.0;1012.19;1008.81;1010.5;24.13
2017-09-16;18.8;14.0;10.3;13.1;11.1;8.4;97.0;84.0;60.0;17.7;2.4;0.0;1011.18;1007.45;1009.315;38.61
2017-09-17;20.4;13.8;10.1;11.9;9.7;7.6;97.0;78.0;50.0;17.7;2.9;0.0;1013.21;1008.81;1011.01;12.7
2017-09-18;16.8;13.1;9.3;11.6;10.1;8.6;96.0;83.0;66.0;8.0;0.9;0.0;1014.9;1012.19;1013.5450000000001;2.54
2017-09-19;19.7;14.1;9.6;11.5;8.2;1.9;94.0;71.0;32.0;9.7;2.7;0.0;1013.21;1009.48;1011.345;0.0
2017-09-20;21.9;15.8;9.2;10.6;6.6;0.2;90.0;58.0;24.0;6.4;1.9;0.0;1016.59;1012.53;1014.56;0.0
2017-09-21;21.2;16.6;12.6;8.3;5.4;2.2;65.0;48.0;38.0;4.8;1.4;0.0;1018.63;1016.59;1017.61;0.0
2017-09-22;21.7;16.4;10.8;12.2;9.9;7.1;83.0;66.0;52.0;4.8;1.2;0.0;1021.0;1017.61;1019.3050000000001;0.0
2017-09-23;21.9;17.1;12.4;14.4;12.4;10.5;88.0;75.0;58.0;4.8;1.1;0.0;1021.0;1017.61;1019.3050000000001;0.0
2017-09-24;22.2;17.3;13.6;15.0;13.3;11.2;95.0;78.0;61.0;9.7;2.7;0.0;1019.3;1015.58;1017.44;4.57
2017-09-25;20.4;16.2;12.6;12.1;11.1;10.2;88.0;73.0;53.0;4.8;1.3;0.0;1020.32;1017.61;1018.965;0.0
2017-09-26;20.9;16.4;11.7;12.1;11.1;9.8;89.0;72.0;54.0;6.4;0.8;0.0;1022.01;1019.3;1020.655;0.0
2017-09-27;22.8;17.8;13.9;13.1;11.5;10.7;83.0;68.0;48.0;4.8;0.8;0.0;1024.04;1021.67;1022.855;0.0
2017-09-28;21.7;17.8;13.6;14.3;12.6;10.9;84.0;72.0;61.0;4.8;0.9;0.0;1025.4;1023.03;1024.2150000000001;0.0
2017-09-29;19.9;16.5;14.1;12.7;11.4;10.2;84.0;72.0;59.0;4.8;0.7;0.0;1025.06;1021.0;1023.03;0.0
2017-09-30;17.2;15.7;14.7;11.3;10.3;9.2;77.0;70.0;65.0;6.4;1.1;0.0;1022.35;1017.61;1019.98;0.0
2017-10-01;14.9;13.7;12.0;11.4;10.3;8.8;90.0;80.0;73.0;4.8;0.5;0.0;1023.03;1018.29;1020.66;0.25
2017-10-02;18.4;14.7;11.7;12.5;11.1;9.6;92.0;80.0;59.0;4.8;0.6;0.0;1023.71;1021.33;1022.52;0.0
2017-10-03;19.6;15.3;12.7;13.8;12.3;10.9;92.0;83.0;66.0;4.8;0.5;0.0;1021.67;1017.27;1019.47;0.0
2017-10-04;19.1;15.3;12.3;14.1;12.6;11.2;95.0;85.0;69.0;3.2;0.6;0.0;1025.4;1021.67;1023.5350000000001;0.0
2017-10-05;21.1;16.4;11.9;14.4;12.6;10.6;93.0;79.0;63.0;9.7;2.5;0.0;1022.01;1009.82;1015.915;0.0
2017-10-06;21.4;16.5;12.1;13.4;5.8;-5.0;93.0;58.0;20.0;24.1;7.3;0.0;1016.59;1006.1;1011.345;0.0
2017-10-07;21.2;14.9;9.2;9.6;3.3;-0.4;88.0;48.0;27.0;6.4;2.0;0.0;1019.64;1016.26;1017.95;0.0
2017-10-08;21.2;15.8;12.0;9.1;6.1;2.6;72.0;53.0;42.0;6.4;1.6;0.0;1016.93;1012.19;1014.56;0.0
2017-10-09;20.2;15.3;11.3;10.4;9.1;8.1;84.0;68.0;50.0;4.8;0.7;0.0;1017.27;1015.24;1016.255;0.0
2017-10-10;20.4;15.7;12.2;11.3;9.5;8.2;78.0;67.0;50.0;6.4;0.9;0.0;1020.66;1016.26;1018.46;0.0
2017-10-11;19.8;15.7;13.0;12.8;10.9;8.8;82.0;73.0;58.0;3.2;0.6;0.0;1022.69;1020.66;1021.675;0.0
2017-10-12;21.1;16.2;11.4;12.8;11.4;9.7;91.0;74.0;56.0;4.8;0.8;0.0;1025.06;1021.67;1023.365;0.0
2017-10-13;21.1;16.3;12.0;13.8;11.9;10.1;89.0;76.0;60.0;4.8;0.8;0.0;1026.75;1024.04;1025.395;0.0
2017-10-14;22.3;17.2;13.4;14.1;12.6;11.0;86.0;75.0;58.0;4.8;0.7;0.0;1027.77;1025.4;1026.585;0.0
2017-10-15;22.9;17.9;13.7;14.2;12.7;11.1;85.0;72.0;56.0;4.8;0.9;0.0;1028.11;1025.4;1026.755;0.0
2017-10-16;23.7;18.2;14.1;14.0;12.7;11.7;88.0;72.0;52.0;4.8;0.6;0.0;1027.09;1024.72;1025.905;0.0
2017-10-17;22.2;17.1;13.6;14.1;12.3;11.1;86.0;74.0;53.0;3.2;0.5;0.0;1025.74;1021.33;1023.5350000000001;0.0
2017-10-18;20.0;15.9;12.9;12.1;11.2;10.1;84.0;74.0;58.0;4.8;0.6;0.0;1021.33;1016.26;1018.7950000000001;0.0
2017-10-19;16.8;13.5;10.7;12.7;10.9;8.9;97.0;85.0;73.0;4.8;0.7;0.0;1018.63;1016.26;1017.4449999999999;0.0
2017-10-20;15.6;11.9;10.2;12.1;10.9;9.9;98.0;94.0;79.0;3.2;0.8;0.0;1021.0;1018.29;1019.645;0.0
2017-10-21;15.6;12.8;11.3;12.1;11.2;10.3;97.0;90.0;79.0;4.8;0.5;0.0;1021.0;1017.61;1019.3050000000001;4.32
2017-10-22;17.4;13.5;11.6;13.3;8.5;-2.7;98.0;78.0;31.0;12.9;3.0;0.0;1017.61;1007.79;1012.7;7.87
2017-10-23;18.9;14.5;7.6;6.6;-0.4;-2.9;89.0;39.0;25.0;20.9;10.3;0.0;1016.26;1011.85;1014.0550000000001;0.0
2017-10-24;20.7;15.4;9.3;6.3;2.0;-1.8;58.0;41.0;30.0;8.0;2.3;0.0;1022.01;1016.59;1019.3;0.0
2017-10-25;18.7;15.3;12.1;6.3;4.0;1.2;60.0;47.0;39.0;4.8;0.7;0.0;1026.08;1022.01;1024.045;0.0
2017-10-26;18.4;14.5;10.0;9.3;7.2;5.1;72.0;62.0;53.0;3.2;0.6;0.0;1026.08;1022.35;1024.215;0.0
2017-10-27;22.8;15.7;11.8;9.9;6.4;-1.8;79.0;57.0;26.0;20.9;4.1;0.0;1022.35;1012.19;1017.27;0.0
2017-10-28;16.7;13.2;10.3;8.6;4.9;-5.3;79.0;59.0;22.0;14.5;3.1;0.0;1020.66;1012.87;1016.765;0.0
2017-10-29;21.4;16.5;10.5;4.7;0.2;-6.7;50.0;34.0;19.0;20.9;7.2;0.0;1012.87;1000.68;1006.775;0.0
2017-10-30;17.8;13.2;9.9;8.8;7.1;0.8;82.0;68.0;32.0;19.3;2.0;0.0;1021.0;1006.1;1013.55;0.0
2017-10-31;15.4;12.0;9.9;7.9;6.6;5.3;84.0;70.0;55.0;4.8;0.7;0.0;1024.38;1021.0;1022.69;0.0
2017-11-01;14.8;11.1;8.2;7.7;6.4;4.9;85.0;73.0;60.0;4.8;0.7;0.0;1024.72;1021.67;1023.1949999999999;0.0
2017-11-02;14.9;10.9;7.6;9.2;7.5;5.3;88.0;80.0;65.0;6.4;0.7;0.0;1022.69;1016.26;1019.475;0.0
2017-11-03;16.7;12.4;9.1;9.6;8.2;6.7;86.0;76.0;60.0;4.8;0.8;0.0;1018.63;1014.56;1016.595;0.0
2017-11-04;12.9;11.7;10.6;9.4;8.8;8.1;90.0;83.0;77.0;3.2;0.3;0.0;1018.63;1015.58;1017.105;0.0
2017-11-05;11.4;9.7;5.7;11.1;9.1;5.2;98.0;97.0;86.0;17.7;7.3;0.0;1015.58;1003.39;1009.485;77.22
2017-11-06;11.5;7.5;5.7;7.7;6.1;4.4;98.0;91.0;73.0;16.1;2.5;0.0;1012.87;1003.39;1008.13;7.87
2017-11-07;10.3;8.0;6.0;7.2;5.5;2.9;95.0;85.0;68.0;4.8;1.0;0.0;1014.56;1010.5;1012.53;0.25
2017-11-08;11.2;8.6;7.1;8.5;7.2;6.2;96.0;91.0;78.0;6.4;1.3;0.0;1017.27;1014.22;1015.745;2.79
2017-11-09;9.5;8.5;7.9;8.6;7.5;6.9;96.0;93.0;88.0;4.8;0.3;0.0;1022.69;1017.27;1019.98;4.32
2017-11-10;12.4;8.8;5.0;8.1;6.6;4.4;97.0;87.0;71.0;4.8;0.9;0.0;1022.69;1016.26;1019.475;0.0
2017-11-11;12.0;7.8;4.9;8.0;6.2;4.1;98.0;90.0;73.0;4.8;0.6;0.0;1016.26;1011.51;1013.885;0.25
2017-11-12;8.9;6.7;5.8;6.7;5.9;5.1;97.0;95.0;82.0;9.7;2.3;0.0;1011.18;994.92;1003.05;12.7
2017-11-13;9.1;5.8;2.3;5.3;1.6;-8.4;98.0;78.0;29.0;19.3;4.3;0.0;1009.82;993.91;1001.865;0.0
2017-11-14;11.7;6.6;2.1;2.3;0.6;-2.9;91.0;67.0;38.0;11.3;1.4;0.0;1019.98;1010.16;1015.0699999999999;0.0
2017-11-15;11.1;7.2;3.5;1.6;0.2;-1.8;73.0;62.0;49.0;3.2;0.7;0.0;1022.01;1018.96;1020.485;0.0
2017-11-16;12.6;8.6;5.5;1.8;0.6;-0.8;69.0;58.0;45.0;4.8;0.8;0.0;1022.01;1018.29;1020.15;0.0
2017-11-17;13.1;8.9;5.2;4.1;2.3;-0.3;75.0;63.0;50.0;3.2;0.5;0.0;1019.3;1016.93;1018.115;0.0
2017-11-18;12.3;8.9;5.4;5.9;4.3;2.8;89.0;73.0;63.0;4.8;0.6;0.0;1018.63;1015.58;1017.105;0.0
2017-11-19;15.0;9.0;4.3;3.8;-1.2;-9.4;91.0;55.0;21.0;14.5;3.6;0.0;1017.61;1010.5;1014.0550000000001;0.0
2017-11-20;11.3;7.7;4.9;1.8;-0.4;-3.7;77.0;58.0;42.0;4.8;0.9;0.0;1019.64;1017.61;1018.625;0.0
2017-11-21;13.3;8.7;4.6;7.9;4.3;0.1;90.0;74.0;62.0;9.7;2.6;0.0;1019.3;1017.27;1018.285;0.0
2017-11-22;12.6;8.2;5.1;7.1;5.4;3.9;93.0;83.0;68.0;6.4;0.8;0.0;1020.32;1018.29;1019.3050000000001;0.0
2017-11-23;11.4;8.4;6.8;9.0;6.9;5.0;97.0;91.0;84.0;4.8;0.8;0.0;1020.66;1018.96;1019.81;1.27
2017-11-24;9.4;8.2;6.9;7.1;6.3;5.2;95.0;88.0;83.0;3.2;0.6;0.0;1022.35;1019.64;1020.995;0.25
2017-11-25;7.7;6.9;6.1;7.2;6.6;5.8;99.0;98.0;94.0;4.8;0.9;0.0;1019.64;1009.48;1014.56;11.18
2017-11-26;9.9;7.6;3.7;5.7;-6.9;-13.4;98.0;40.0;18.0;20.9;8.9;0.0;1022.01;1009.48;1015.745;0.25
2017-11-27;9.2;4.9;1.7;-0.8;-5.9;-10.3;69.0;47.0;28.0;8.0;1.4;0.0;1025.4;1021.33;1023.365;0.0
2017-11-28;4.6;3.0;1.2;1.2;-2.0;-4.6;94.0;70.0;55.0;4.8;0.8;0.0;1021.33;1010.16;1015.745;0.25
2017-11-29;2.7;2.0;1.0;1.9;0.7;-0.8;95.0;92.0;83.0;4.8;0.8;0.0;1010.5;1001.69;1006.095;0.51
2017-11-30;8.8;4.6;0.3;2.2;-4.5;-11.3;97.0;59.0;25.0;16.1;5.3;0.0;1006.43;998.98;1002.7049999999999;1.27
2017-12-01;5.4;2.6;0.6;0.0;-1.6;-2.8;90.0;74.0;57.0;9.7;1.1;0.0;1013.21;1006.77;1009.99;0.0
2017-12-02;4.2;2.8;1.4;-0.6;-2.0;-3.9;84.0;71.0;62.0;19.3;2.6;0.0;1017.95;1012.19;1015.07;0.0
2017-12-03;6.7;2.2;-0.9;-1.8;-3.3;-5.2;83.0;68.0;49.0;8.0;0.5;0.0;1023.71;1016.93;1020.3199999999999;0.0
2017-12-04;9.1;3.0;-0.2;-0.3;-2.1;-4.8;83.0;71.0;38.0;17.7;1.6;0.0;1027.77;1023.71;1025.74;0.0
2017-12-05;10.8;4.5;1.4;0.8;-1.8;-3.9;82.0;65.0;43.0;8.0;1.0;0.0;1033.53;1027.77;1030.65;0.0
2017-12-06;10.9;7.7;4.6;4.2;1.3;-3.0;74.0;64.0;52.0;14.5;2.5;0.0;1033.19;1030.48;1031.835;0.0
2017-12-07;10.1;8.0;6.1;3.8;2.6;1.6;78.0;69.0;63.0;8.0;2.4;0.0;1030.48;1023.03;1026.755;0.0
2017-12-08;6.9;4.2;3.0;3.4;2.3;-9.6;95.0;88.0;31.0;12.9;2.4;0.0;1023.03;1007.11;1015.0699999999999;0.0
2017-12-09;6.8;4.3;1.1;-10.4;-13.3;-15.5;35.0;27.0;20.0;30.6;8.4;0.0;1015.58;1007.11;1011.345;0.0
2017-12-10;2.0;0.0;-2.3;-2.1;-8.4;-14.6;95.0;59.0;29.0;6.4;0.9;0.0;1015.24;1004.06;1009.65;0.0
2017-12-11;1.1;-0.2;-1.4;0.7;-0.7;-2.1;98.0;97.0;95.0;11.3;0.8;0.0;1003.73;993.91;998.8199999999999;16.0
2017-12-12;9.0;5.6;0.7;8.3;4.5;0.3;99.0;93.0;78.0;6.4;1.4;0.0;1013.55;996.95;1005.25;7.11
2017-12-13;8.4;4.7;1.8;3.9;2.0;-0.5;97.0;84.0;65.0;6.4;0.7;0.0;1016.59;1011.85;1014.22;0.25
2017-12-14;8.4;4.5;2.1;2.1;0.8;-0.8;92.0;78.0;61.0;8.0;1.3;0.0;1011.85;1001.02;1006.435;0.0
2017-12-15;8.4;4.5;2.1;2.1;0.8;-0.8;92.0;78.0;61.0;8.0;1.3;0.0;1011.85;1001.02;1006.435;0.0
2017-12-16;8.4;4.5;2.1;2.1;0.8;-0.8;92.0;78.0;61.0;8.0;1.3;0.0;1011.85;1001.02;1006.435;0.0
2017-12-17;8.4;5.8;3.7;0.2;-8.9;-11.1;64.0;35.0;27.0;17.7;6.8;0.0;1022.69;1017.95;1020.32;0.0
2017-12-18;4.4;1.9;-0.6;-5.6;-8.7;-11.3;58.0;46.0;34.0;6.4;0.6;0.0;1027.09;1021.0;1024.045;0.0
2017-12-19;5.4;1.6;-1.4;-3.6;-4.8;-6.8;81.0;63.0;45.0;6.4;0.9;0.0;1032.17;1027.09;1029.63;0.0
2017-12-20;5.2;0.6;-1.6;-0.8;-3.0;-4.6;90.0;78.0;57.0;8.0;1.0;0.0;1033.19;1029.12;1031.155;0.0
2017-12-21;6.1;1.9;-1.8;-0.6;-1.9;-3.9;90.0;77.0;60.0;6.4;0.8;0.0;1034.2;1030.14;1032.17;0.0
2017-12-22;7.4;2.2;-0.2;0.6;-1.1;-2.2;87.0;80.0;59.0;11.3;0.9;0.0;1031.83;1028.45;1030.1399999999999;0.0
2017-12-23;11.6;6.6;1.2;2.9;0.8;-0.9;87.0;67.0;51.0;6.4;0.7;0.0;1030.48;1027.77;1029.125;0.0
2017-12-24;11.3;7.8;4.3;4.6;1.1;-0.6;83.0;63.0;48.0;9.7;0.9;0.0;1029.46;1025.06;1027.26;0.0
2017-12-25;10.2;7.8;5.8;5.9;4.8;4.0;91.0;82.0;71.0;11.3;2.6;0.0;1026.41;1021.33;1023.8700000000001;0.0
2017-12-26;6.6;4.1;3.2;4.6;3.9;2.8;100.0;98.0;86.0;9.7;0.7;0.0;1021.33;1007.45;1014.3900000000001;4.83
2017-12-27;5.6;3.8;1.5;5.4;3.6;1.3;99.0;99.0;98.0;16.1;3.4;0.0;1007.11;985.1;996.105;56.13
2017-12-28;9.3;5.6;1.4;3.6;-4.6;-10.8;99.0;54.0;29.0;30.6;7.3;0.0;1002.03;985.44;993.735;1.27
2017-12-29;7.6;3.9;1.7;-6.4;-10.2;-14.9;51.0;36.0;20.0;14.5;3.2;0.0;1012.87;1002.03;1007.45;0.0
2017-12-30;7.6;3.2;1.4;0.6;-2.1;-7.1;89.0;69.0;49.0;12.9;1.4;0.0;1019.3;1011.85;1015.575;0.0
2017-12-31;4.0;2.0;-0.1;1.4;0.2;-1.4;96.0;88.0;81.0;6.4;0.8;0.0;1021.0;1016.93;1018.9649999999999;1.02
2018-01-01;2.7;1.8;0.7;2.2;1.3;0.3;98.0;97.0;96.0;11.3;1.6;0.0;1016.26;1006.77;1011.515;6.1
2018-01-02;11.3;6.0;-1.2;1.8;-3.8;-9.3;98.0;56.0;26.0;20.9;5.0;0.0;1016.59;1007.79;1012.19;0.0
2018-01-03;10.7;5.9;3.4;2.7;-3.4;-8.2;81.0;53.0;37.0;19.3;2.1;0.0;1015.92;1001.02;1008.47;0.25
2018-01-04;11.7;7.4;4.1;4.4;2.2;-0.9;88.0;71.0;54.0;14.5;2.8;0.0;1009.14;1005.08;1007.11;0.0
2018-01-05;6.8;4.9;2.7;4.8;2.8;1.3;95.0;86.0;76.0;9.7;0.8;0.0;1010.84;1005.42;1008.13;1.52
2018-01-06;7.0;6.2;5.2;6.6;5.8;4.4;98.0;97.0;95.0;8.0;0.7;0.0;1015.92;1010.5;1013.21;15.49
2018-01-07;9.2;7.9;6.3;8.0;7.0;5.8;98.0;95.0;90.0;9.7;1.0;0.0;1021.67;1015.24;1018.4549999999999;0.0
2018-01-08;11.5;9.8;8.4;9.7;7.6;6.6;92.0;86.0;78.0;14.5;3.9;0.0;1021.67;1017.27;1019.47;0.25
2018-01-09;10.8;9.8;7.1;9.8;8.4;6.1;97.0;92.0;84.0;24.1;5.3;0.0;1017.27;1015.58;1016.425;35.31
2018-01-10;9.8;6.9;5.7;7.2;5.7;4.5;96.0;93.0;74.0;9.7;1.2;0.0;1016.26;1011.85;1014.0550000000001;0.0
2018-01-11;9.7;6.5;5.2;6.4;4.8;3.8;98.0;90.0;75.0;6.4;0.8;0.0;1015.24;1010.5;1012.87;0.76
2018-01-12;9.5;6.7;4.6;3.8;2.9;1.9;88.0;77.0;63.0;8.0;1.2;0.0;1022.35;1014.9;1018.625;0.0
2018-01-13;9.4;5.6;2.8;3.3;2.1;0.6;93.0;79.0;60.0;6.4;1.0;0.0;1022.35;1019.64;1020.995;0.0
2018-01-14;6.1;3.7;1.9;2.2;1.3;-0.2;93.0;85.0;74.0;9.7;0.6;0.0;1023.37;1019.3;1021.335;0.0
2018-01-15;5.1;3.4;2.2;2.7;1.8;1.0;95.0;89.0;85.0;8.0;0.5;0.0;1023.71;1016.59;1020.1500000000001;0.0
2018-01-16;6.9;3.1;0.8;2.8;1.7;0.2;97.0;91.0;73.0;8.0;1.2;0.0;1016.26;1001.36;1008.81;0.25
2018-01-17;9.3;3.6;-0.2;4.9;-3.0;-8.6;98.0;68.0;30.0;29.0;5.9;0.0;1015.24;998.31;1006.775;0.25
2018-01-18;10.0;6.1;2.4;-0.4;-4.2;-7.3;57.0;48.0;33.0;14.5;3.0;0.0;1014.9;1009.14;1012.02;0.0
2018-01-19;12.0;6.3;3.1;2.3;-1.3;-10.8;86.0;61.0;20.0;14.5;2.2;0.0;1011.51;1006.1;1008.8050000000001;0.0
2018-01-20;7.4;4.9;2.2;1.6;-1.0;-6.4;83.0;67.0;42.0;11.3;2.1;0.0;1012.87;1003.73;1008.3;0.0
2018-01-21;13.7;7.5;2.0;2.7;-1.5;-5.4;89.0;58.0;30.0;30.6;7.8;0.0;1013.88;1001.69;1007.7850000000001;0.0
2018-01-22;9.4;6.1;2.7;-0.3;-2.8;-7.8;78.0;54.0;37.0;9.7;1.5;0.0;1015.92;1011.51;1013.7149999999999;0.0
2018-01-23;8.0;4.8;1.9;1.8;0.4;-1.4;82.0;74.0;64.0;9.7;1.4;0.0;1030.14;1014.22;1022.1800000000001;0.0
2018-01-24;9.4;5.8;3.7;3.8;2.1;0.5;86.0;77.0;66.0;8.0;1.3;0.0;1031.49;1028.45;1029.97;0.0
2018-01-25;6.9;5.0;3.7;4.9;3.2;2.0;97.0;88.0;78.0;8.0;0.8;0.0;1028.45;1022.69;1025.5700000000002;4.83
2018-01-26;5.6;4.5;3.4;5.2;4.1;3.1;98.0;97.0;96.0;6.4;0.5;0.0;1025.4;1020.66;1023.03;3.3
2018-01-27;10.4;6.7;3.9;8.3;5.8;3.6;98.0;95.0;83.0;9.7;1.0;0.0;1032.85;1025.06;1028.955;1.52
2018-01-28;10.7;6.6;4.1;7.4;5.7;3.7;99.0;94.0;77.0;4.8;0.6;0.0;1034.88;1032.51;1033.6950000000002;0.25
2018-01-29;11.4;7.9;3.9;7.6;5.6;3.2;97.0;86.0;73.0;8.0;1.1;0.0;1033.19;1027.77;1030.48;0.25
2018-01-30;11.4;6.3;2.9;7.4;4.8;2.5;98.0;91.0;72.0;8.0;1.4;0.0;1027.77;1025.74;1026.755;0.0
2018-01-31;6.6;5.0;3.7;6.3;4.8;3.4;99.0;99.0;98.0;4.8;0.7;0.0;1026.75;1013.55;1020.15;0.51
2018-02-01;5.9;5.2;4.5;5.7;5.1;4.3;99.0;99.0;99.0;11.3;2.1;0.0;1012.53;1001.36;1006.9449999999999;17.27
2018-02-02;5.8;4.5;2.8;5.4;3.8;1.9;99.0;95.0;89.0;9.7;1.2;0.0;1004.06;1001.69;1002.875;2.79
2018-02-03;6.4;3.2;1.1;2.2;1.3;0.1;96.0;88.0;72.0;9.7;0.8;0.0;1007.11;999.32;1003.215;0.0
2018-02-04;6.7;3.7;1.1;1.9;-0.2;-3.2;94.0;77.0;59.0;8.0;1.2;0.0;1018.96;1007.11;1013.0350000000001;0.0
2018-02-05;3.8;3.2;2.6;1.5;1.1;0.6;91.0;87.0;80.0;9.7;2.3;0.0;1022.01;1018.96;1020.485;1.02
2018-02-06;4.0;2.7;1.2;2.7;1.7;0.6;97.0;93.0;86.0;8.0;1.1;0.0;1018.96;1009.48;1014.22;6.35
2018-02-07;6.6;3.5;1.1;4.4;2.7;0.4;98.0;95.0;85.0;6.4;0.9;0.0;1009.48;1005.42;1007.45;1.52
2018-02-08;7.8;4.9;2.1;5.0;3.3;1.7;98.0;90.0;76.0;6.4;0.5;0.0;1015.24;1008.47;1011.855;0.0
2018-02-09;8.4;5.1;3.7;5.4;3.6;2.2;97.0;90.0;77.0;12.9;0.9;0.0;1015.58;1012.19;1013.885;4.32
2018-02-10;9.8;5.2;2.3;3.9;2.5;1.3;95.0;83.0;57.0;8.0;1.1;0.0;1012.53;1009.82;1011.175;0.51
2018-02-11;7.2;3.9;1.9;2.3;1.2;-0.3;93.0;83.0;65.0;12.9;1.3;0.0;1011.85;1008.13;1009.99;0.0
2018-02-12;6.6;3.8;0.6;2.2;0.4;-11.4;96.0;81.0;28.0;20.9;2.0;0.0;1012.87;1007.11;1009.99;0.0
2018-02-13;6.3;2.0;-0.7;0.1;-3.5;-11.6;96.0;71.0;27.0;8.0;1.3;0.0;1014.22;1010.5;1012.36;0.0
2018-02-14;6.9;2.6;-0.7;-3.2;-6.0;-9.1;73.0;55.0;32.0;9.7;1.1;0.0;1018.63;1010.84;1014.735;0.0
2018-02-15;7.5;3.0;0.3;-1.2;-2.9;-4.3;77.0;66.0;49.0;11.3;1.0;0.0;1024.04;1018.63;1021.335;0.0
2018-02-16;9.2;4.2;0.3;3.5;-0.4;-2.4;83.0;73.0;49.0;14.5;1.8;0.0;1025.06;1021.33;1023.1949999999999;0.0
